001978,CULANTH,216S,Global Migration and Ethics,S EI SS,
001978 1,ETHICS,262S,Global Migration and Ethics,S EI SS,
001978 2,ICS,244S,Global Migration and Ethics,S EI SS,
001978 3,RIGHTS,216S,Global Migration and Ethics,S EI SS,
001991,CULANTH,227,Anthropology and Psychology,CCI SS,
001991 1,PSY,227,Anthropology and Psychology,CCI SS,
002014,CULANTH,590S,Seminar in Selected Topics,S,
002023,CULANTH,801S,Theories in Cultural Anthropology,S,
002024,CULANTH,802S,Theories in Cultural Anthropology,S,
002025,CULANTH,803S,Research Methods/ Porfolio Seminar,S,
002026,CULANTH,804S,Grant Writing,S,
002028,CULANTH,890S,Advanced Selected Topics,S,
002030,CULANTH,793,Individual Research in Cultural Anthropology,,
002031,CULANTH,791,Special Readings,,
002041,CELLBIO,503,Introduction to Physiology,,
002046,CELLBIO,493,Research Independent Study,R,
002078,CELLBIO,830,Developmental Biology Colloquium,,
002079,CELLBIO,701,Human Structure and Function,,
002104,CEE,316,Transportation Engineering,,
002105,CEE,461L,Chemical Principles in Environmental Engineering,,
002107,CEE,301L,Fluid Mechanics,,
002109,CEE,463L,Water Resources Engineering,,
002111,CEE,462L,Biological Principles in Environmental Engineering,,
002114,CEE,201L,Uncertainty Design and Optimization,,
002116,CEE,421L,Matrix Structural Analysis,,
002118,CEE,422L,Concrete and Composite Structures,,
002120,CEE,423L,Metallic Structures,,
002122,CEE,302L,Introduction to Soil Mechanics,,
002124,CEE,490,Special Topics in Civil and Environmental Engineering,,
002127,CEE,311,Architectural Engineering I,STS ALP,
002128,CEE,411,Architectural Engineering II,STS ALP,
002129,CEE,429,Integrated Structural Design,,
002130,CEE,491,Independent Study in Civil and Environmental Engineering,,
002131,CEE,492,Independent Study in Civil and Environmental Engineering,,
002132,CEE,520,Continuum Mechanics,,
002133,CEE,501,Applied Mathematics for Engineers,,
002134,CEE,621,Plasticity,,
002136,BME,526,Elasticity (GE BB),,
002136 1,CEE,521,Elasticity (GE BB),,
002146,CEE,686,Ecohydrology,,
002152,CEE,683,Groundwater Hydrology and Contaminant Transport,,
002159,CEE,666,Aquatic Geochemistry,,
002159 1,ENVIRON,666,Aquatic Geochemistry,,
002163,CEE,642,Environmental Geomechanics,,
002165,CEE,563,Chemical Fate of Organic Compounds,,
002165 1,ENVIRON,540,Chemical Fate of Organic Compounds,,
002166,CEE,564,Physical Chemical Processes in Environmental Engineering,,
002169,CEE,562,Biological Processes in Environmental Engineering,,
002170,CEE,581,Pollutant Transport Systems,,
002172,CEE,575,Air Pollution Control Engineering,,
002176,CEE,647,Buckling of Engineering Structures,,
002176 1,ME,527,Buckling of Engineering Structures,,
002177,CEE,530,Introduction to the Finite Element Method,,
002177 1,ME,524,Introduction to the Finite Element Method,,
002178,CEE,630,Nonlinear Finite Element Analysis,,
002178 1,ME,525,Nonlinear Finite Element Analysis,,
002185,CEE,690,Advanced Topics in Civil and Environmental Engineering,,
002186,CEE,643,Environmental and Engineering Geophysics,,
002187,CEE,644,Inverse Problems in Geosciences and Engineering,,
002191,CEE,541,Structural Dynamics,,
002193,CEE,701,Graduate Colloquium,,
002194,CEE,702,Graduate Colloquium,,
002199,CEE,890,Advanced Topics in Civil & Environmental Engineering,,
002205,XTIANEDU,760,Introduction to the Education of Christians,,
002211,XTIANEDU,761,Adolescent Selves Adolescent Contexts and the Formation of Christian Adolescent Identity,,
002214,XTIANEDU,765,Education and Social Issues,,
002217,XTIANEDU,766,Liturgy and Christian Formation,,
002218,XTIANEDU,767,Person in Communities,,
002235,CHURHST,750,Early and Medieval Christianity,,
002236,CHURHST,751,Modern European Christianity,,
002252,CHURHST,814,Baptism in the First Eight Centuries of the Church,,
002257,XTIANETH,757,Christian Ethics,,
002264,XTIANETH,800,War in the Christian Tradition,,
002266,XTIANETH,803,Christian Ethics in America,,
002268,XTIANETH,890,Ethical Topics,,
002278,XTIANETH,807,Theological Bioethics,,
002282,XTIANETH,811,Happiness the Life of Virtue and Friendship,,
002287,XTIANETH,956,Seminar in Theological Ethics,,
002304,CHEM,81S,Introduction to Research in Chemistry,S EI R NS,
002313,CHEM,89S,First-Year Seminar,S,
002315,CHEM,91,Chemistry Technology and Society,STS NS,
002323,CHEM,410,Inorganic Chemistry,NS,
002327,CHEM,401,Analytical Chemistry,NS,
002331,CHEM,401L,Analytical Chemistry Laboratory,NS,
002333,CHEM,201DL,Organic Chemistry I,STS NS,
002338,CHEM,202L,Organic Chemistry II,STS NS,
002350,CHEM,301,Elements of Physical Chemistry,NS,
002357,CHEM,301L,Physical Chemistry Laboratory,W NS,
002358,CHEM,310,Physical Chemistry I,NS,
002359,CHEM,311,Physical Chemistry II,NS,
002360,CHEM,310L,Physical Chemistry I Laboratory,W NS,
002361,CHEM,311L,Physical Chemistry II Laboratory,W NS,
002363,CHEM,302,How Does Biology Work? The Physical and Chemical Underpinnings of Biological Nanomachines,NS,
002363 1,ARTS&SCI,302,How Does Biology Work? The Physical and Chemical Underpinnings of Biological Nanomachines,NS,
002364,CHEM,420L,Advanced Laboratory Techniques,NS,
002366,CHEM,394,Research Independent Study,R,
002367,CHEM,493,Research Independent Study,R,
002368,CHEM,494,Research Independent Study,R,
002400,CHEM,801,Research,,
002402,CHEM,701S,Research Orientation Seminar,S,
002404,CHINESE,101,First-Year Chinese I,FL,
002406,CHINESE,102,First-Year Chinese II,FL,
002413,CHINESE,131,First Year Chinese for Heritage Learners,FL,
002414,CHINESE,232,Intermediate Chinese for Heritage Learners,FL,
002415,CHINESE,203,Intermediate Chinese,FL,
002416,CHINESE,204,Intermediate Chinese,CCI FL CZ,
002419,CHINESE,223A,Intensive Progress in Chinese,FL,
002420,CHINESE,224A,Intensive Progress in Chinese,FL,
002422,CHINESE,325A,Advanced Progress in Chinese,CCI FL,
002423,CHINESE,326A,Advanced Progress in Chinese,CCI FL,
002424,CHINESE,305,Advanced Intermediate Chinese,CCI FL CZ,
002425,CHINESE,306,Advanced Chinese II,CCI FL ALP CZ,
002427,CHINESE,427A,Intensive Advanced Chinese,CCI FL ALP,
002428,CHINESE,428A,Intensive Advanced Chinese,CCI FL ALP,
002430,CHINESE,473A,Current Issues in Modern Chinese I,CCI FL CZ,
002431,CHINESE,474A,Current Issues in Modern Chinese II,CCI FL CZ,
002432,CHINESE,333,Advanced Chinese for Heritage Learners,CCI FL ALP CZ,
002443,CHINESE,408S,Issues in Chinese Language and Society II,S CCI FL ALP CZ,
002446,CHINESE,435S,Chinese in the Humanities I,S CCI FL ALP,
002448,CHINESE,436S,Chinese in the Humanities II,S CCI FL ALP,
002452,CHINESE,391,Independent Study,,
002454,AMES,494A,Research Independent Study on Contemporary China,FL R,
002523,CHURMIN,700,Spiritual Formation Groups,,
002524,CHURMIN,701,Spiritual Formation Groups,,
002528,CHURMIN,761,Introduction to Christian Ministry: Ordained Leadership,,
002534,CMB,764,Cell and Molecular Biology Colloquium,,
002539,CMB,797,Modern Techniques in Molecular Biology,,
002549,PARISH,768,Philanthropy and the Church,,
002550,PARISH,769,The Pastoral Responsibility for Leadership and Administration,,
002553,PARISH,771,Leading the Small Membership Rural Church,,
002556,PARISH,773,Denominational Studies,,
002572,PARISH,777,Wesleyan Foundations for Mission Practice and Belief,,
002573,PARISH,778,United Methodism: Mission Practice Belief,,
002576,PARISH,783,Theology of Pentecostalism,,
002579,PARISH,780,The Missional Church and Evangelism,,
002581,PARISH,800,Women and Spiritual Autobiography,,
002586,COMPSCI,94,Programming and Problem Solving,QS,
002591,COMPSCI,89S,First-Year Seminar,S,
002598,COMPSCI,201,Data Structures and Algorithms,QS,
002604,COMPSCI,308,Software Design and Implementation,QS,
002606,COMPSCI,210,Introduction to Operating Systems,QS,
002606 1,COMPSCI,310,Introduction to Operating Systems,QS,
002606 2,ECE,353,Introduction to Operating Systems,QS,
002612,COMPSCI,344,Computer Graphics,QS,
002612 1,VMS,241,Computer Graphics,QS,
002614,COMPSCI,330,Introduction to the Design and Analysis of Algorithms,QS,
002616,COMPSCI,334,Mathematical Foundations of Computer Science,QS,
002618,COMPSCI,309S,Problem Solving Seminar,S QS,
002619,COMPSCI,220,Introduction to Numerical Methods and Analysis,QS,
002625,COMPSCI,270,Introduction to Artificial Intelligence,QS,
002628,COMPSCI,290A,Duke-Administered Study Abroad: Advanced Special Topics in Computer Science,,
002629,COMPSCI,393,Research Independent Study,R,
002630,COMPSCI,394,Research Independent Study,R,
002631,COMPSCI,391,Independent Study,,
002634,COMPSCI,290,Topics in Computer Science,,
002646,COMPSCI,510,Operating Systems,QS,
002649,COMPSCI,514,Computer Networks and Distributed Systems,R QS,
002649 1,ECE,558,Computer Networks and Distributed Systems,R QS,
002651,COMPSCI,516,Database Systems,R QS,
002654,COMPSCI,550,Advanced Computer Architecture I,R QS,
002654 1,ECE,552,Advanced Computer Architecture I,R QS,
002655,COMPSCI,650,Advanced Computer Architecture II,QS,
002655 1,ECE,652,Advanced Computer Architecture II,QS,
002663,COMPSCI,530,Design and Analysis of Algorithms,QS,
002663 1,COMPSCI,532,Design and Analysis of Algorithms,QS,
002665,COMPSCI,632,Approximation Algorithms,QS,
002666,CBB,634,Geometric Algorithms,QS,
002666 1,COMPSCI,634,Geometric Algorithms,QS,
002669,COMPSCI,630,Randomized Algorithms,QS,
002671,COMPSCI,534,Computational Complexity,QS,
002675,COMPSCI,520,Numerical Analysis,R QS,
002675 1,MATH,565,Numerical Analysis,R QS,
002675 2,STA,612,Numerical Analysis,R QS,
002684,COMPSCI,570,Artificial Intelligence,QS,
002685,COMPSCI,571,Machine Learning,QS,
002685 1,COMPSCI,571D,Machine Learning,QS,
002692,COMPSCI,590,Advanced Topics in Computer Science,,
002693,COMPSCI,701S,Introduction for Graduate Students in Computer Science,S,
002711,COMPSCI,805,Topics in Numerical Mathematics,,
002712,COMPSCI,724,Advanced Topics in Nonlinear and Complex Systems,,
002712 1,PHYSICS,813,Advanced Topics in Nonlinear and Complex Systems,,
002717,COMPSCI,791,Internship,,
002720,CRP,241,Introduction to Statistical Methods,,
002723,CLST,181S,Greek Civilization,S CCI CZ,
002726,CLST,182,Roman Civilization,S CCI CZ,
002726 1,CLST,182S,Roman Civilization,S CCI CZ,
002728,CLST,89S,First-Year Seminar,S,
002730,CLST,283,Greek History,CCI CZ,
002730 1,HISTORY,230,Greek History,CCI CZ,
002731,CLST,284,Roman History,CCI CZ,
002731 1,HISTORY,233,Roman History,CCI CZ,
002746,CLST,204,Ancient and Medieval Epic,CCI ALP,
002746 1,MEDREN,303,Ancient and Medieval Epic,CCI ALP,
002747,CLST,304,Drama of Greece and Rome,CCI ALP CZ,
002747 1,THEATRST,227,Drama of Greece and Rome,CCI ALP CZ,
002747 2,VMS,240,Drama of Greece and Rome,CCI ALP CZ,
002759,CLST,144,Principles of Archaeology,CCI EI CZ,
002762,ARTHIST,206,Early Greek Archaeology: From the Fall of Mycenae to the Persian Wars,CCI ALP CZ,
002762 1,CLST,344,Early Greek Archaeology: From the Fall of Mycenae to the Persian Wars,CCI ALP CZ,
002763,ARTHIST,207,Classical Greek Archaeology Archaic to Classical,CCI ALP CZ,
002763 1,CLST,348,Classical Greek Archaeology Archaic to Classical,CCI ALP CZ,
002781,CLST,341A,The Ancient City,CCI,
002782,CLST,341A-1,Art and Archaeology,CCI ALP,
002783,CLST,341A-2,Political Social and Cultural Context,CCI CZ,
002786,ARTHIST,205,The Aegean Bronze Age,CCI ALP CZ,
002786 1,CLST,352,The Aegean Bronze Age,CCI ALP CZ,
002789,ARTHIST,310,Museum Internship I,ALP,
002796,CLST,290,Special Topics in Classical Studies,,
002800,CLST,491,Independent Study,,
002801,CLST,293,Research Independent Study,R,
002802,CLST,493,Research Independent Study,R,
002804,CLST,480S,Capstone Seminars in Classical Studies,S CCI R W ALP CZ,
002804 1,HISTORY,480S,Capstone Seminars in Classical Studies,S CCI R W ALP CZ,
002804 2,POLSCI,480S,Capstone Seminars in Classical Studies,S CCI R W ALP CZ,
002807,CLST,572S,Plato,S CZ,
002807 1,PHIL,511S,Plato,S CZ,
002808,CLST,573S,Aristotle,S CZ,
002808 1,PHIL,512S,Aristotle,S CZ,
002814,CLST,536,The Roman Empire,CCI R CZ,
002814 1,HISTORY,538,The Roman Empire,CCI R CZ,
002832,CLST,744S,Archaeology Seminar I (Topics),S,
002833,CLST,748S,Archaeology Seminar II (Topics),S,
002834,CLST,724S,Seminar in Ancient History I (Topics),S,
002837,CLST,691,Directed Reading and Research,,
002839,ICS,390A,Duke-Administered Study Abroad: Advanced Special Topics in International Comparative Studies,,
002842,CULANTH,195,Comparative Approaches to Global Issues,CCI W CZ SS,
002842 1,HISTORY,103,Comparative Approaches to Global Issues,CCI W CZ SS,
002842 2,ICS,195,Comparative Approaches to Global Issues,CCI W CZ SS,
002842 3,POLSCI,110,Comparative Approaches to Global Issues,CCI W CZ SS,
002842 4,RELIGION,195,Comparative Approaches to Global Issues,CCI W CZ SS,
002842 5,SOCIOL,195,Comparative Approaches to Global Issues,CCI W CZ SS,
002842 6,WOMENST,195,Comparative Approaches to Global Issues,CCI W CZ SS,
002842 7,GSF,195,Comparative Approaches to Global Issues,CCI W CZ SS,
002843,ICS,290,Selected Topics in International Comparative Studies,,
002847,ICS,391,Independent Study,,
002848,ICS,392,Independent Study,,
002850,XTIANTHE,755,Christian Theology,,
002853,XTIANTHE,725,Christian Vocation,,
002863,XTIANTHE,765,Women Theology and the Church,,
002866,XTIANTHE,772,Theology Science and The Stories We Tell About The World,,
002867,XTIANTHE,800,The Person and Work of Jesus Christ,,
002877,XTIANTHE,890,Theological Topics,,
002880,XTIANTHE,812,The Doctrine of Creation and Theological Anthropology,,
002883,XTIANTHE,814,Eschatology,,
002884,XTIANTHE,816,The Doctrine of the Trinity,,
002888,XTIANTHE,824,John Wesley in Controversial and Ecumenical Theology,,
002900,XTIANTHE,958,Philosophical Theology II,,
002906,XTIANTHE,960,System in Theology,,
002943,DANCE,89S,First-Year Seminar,S,
002945,DANCE,110,Elementary Modern Dance,,
002947,DANCE,210,Intermediate Modern Dance,,
002948,DANCE,310,Advanced Modern Dance,,
002949,DANCE,410,Intensive Modern Dance,,
002952,DANCE,121,Advanced Beginning Ballet,,
002953,DANCE,140,Jazz Dance I,,
002954,DANCE,122,Intermediate Ballet,,
002955,DANCE,220,Advanced Intermediate Ballet,,
002956,DANCE,240,Jazz Dance II,,
002957,DANCE,320,Advanced Ballet,,
002959,DANCE,160,Intelligence in Motion: Conceptualizing & Performing Dance Through Somatic Principles,,
002960,DANCE,130,African Dance Technique I,,
002961,DANCE,230,African Dance Technique II,,
002962,DANCE,280,Individual Dance Program: Special Topics,,
002963,DANCE,412,Repertory: Modern,,
002965,DANCE,101,Introduction to Dance,CCI ALP,
002965 1,ICS,102,Introduction to Dance,CCI ALP,
002969,DANCE,315S,History of Modern Dance 1880-1950,S CCI ALP,
002969 1,ICS,315S,History of Modern Dance 1880-1950,S CCI ALP,
002970,DANCE,316S,Postmodernism in Dance 1950-2000,S W ALP,
002974,DANCE,105S,Dance Composition,S R ALP,
002977,DANCE,205T,Advanced Dance Composition,S R ALP,
002977 1,DANCE,205S,Advanced Dance Composition,S R ALP,
002981,DANCE,376,Functional Anatomy for Dancers,ALP NS,
002994,DANCE,390S,Special Topics,S,
002996,DANCE,305T,Choreography,R ALP,
002999,DANCE,326S,The Diaghilev Ballet:1909-1929,S CCI R W ALP CZ,
002999 1,MUSIC,341S,The Diaghilev Ballet:1909-1929,S CCI R W ALP CZ,
002999 2,RUSSIAN,218S,The Diaghilev Ballet:1909-1929,S CCI R W ALP CZ,
003001,DANCE,393,Research Independent Study,R,
003002,DANCE,394,Research Independent Study,R,
003006,DANCE,489T,Capstone: Senior Project,R ALP,
003033,THEATRST,89S,First-Year Seminar,S,
003034,THEATRST,190A,Duke Administered Study Abroad: Special Topics in Theater Studies,,
003067,THEATRST,390S-4,Special Topics in Performance Studies,S,
003074,MUSIC,243,American Musicals,ALP,
003074 1,THEATRST,210,American Musicals,ALP,
003085,THEATRST,290S-1,Special Topics in Dramatic Literature History Theory or Criticism,S,
003090,ENGLISH,226S,Dramatic Writing,S W ALP,
003090 1,THEATRST,280S,Dramatic Writing,S W ALP,
003094,AMI,305S,Screenwriting,S W ALP,
003094 1,ENGLISH,317S,Screenwriting,S W ALP,
003094 2,THEATRST,273S,Screenwriting,S W ALP,
003103,THEATRST,145S,Acting,S CCI ALP,
003105,THEATRST,246S,Shakespeare Studio,S ALP,
003106,THEATRST,345S,Advanced Acting: Contemporary Texts,S ALP,
003111,THEATRST,248S,The Art of Public Speaking: The Natural Voice,S ALP,
003117,THEATRST,255S,Directing,S ALP,
003145,THEATRST,390S-1,Special Topics in Directing,S,
003147,ARTSVIS,233S,Costume Design,S R ALP,
003147 1,THEATRST,261S,Costume Design,S R ALP,
003150,PUBPOL,385S,Crisis Communications and Higher Education,S SS,
003150 1,EDUC,385S,Crisis Communications and Higher Education,S SS,
003150 2,PJMS,385S,Crisis Communications and Higher Education,S SS,
003154,THEATRST,317,Professional Internship,,
003155,THEATRST,318,Professional Internship,,
003188,THEATRST,401S,Senior Colloquium,S R ALP,
003189,THEATRST,493-1,Research Independent Study,R,
003190,THEATRST,291,Independent Study,ALP,
003197,THEATRST,495,Senior Distinction Project,,
003259,ECON,190A,Duke Administered Study Abroad: Special Topics in Economics,,
003261,ECON,101,Economic Principles,SS,
003268,ECON,260A,Economics of a United Europe,CCI SS,
003268 1,GERMAN,321A,Economics of a United Europe,CCI SS,
003273,ECON,174,Financial Accounting,QS SS,
003275,ECON,190FS,Focus Program Topics in Economics,S,
003276,ECON,390A,Duke-Administered Study Abroad: Advanced Special Topics in Economics,,
003284,ECON,302,Introduction to Economic History,CCI CZ SS,
003284 1,HISTORY,306,Introduction to Economic History,CCI CZ SS,
003284 2,ICS,303,Introduction to Economic History,CCI CZ SS,
003292,ECON,208D,Introduction to Econometrics,R QS,
003292 1,PUBPOL,308D,Introduction to Econometrics,R QS,
003296,PUBPOL,373S,Intellectual Property: Law Policy and Practice,EI STS SS,
003296 1,PJMS,373S,Intellectual Property: Law Policy and Practice,EI STS SS,
003296 2,I&E,373,Intellectual Property: Law Policy and Practice,EI STS SS,
003296 3,PJMS,373,Intellectual Property: Law Policy and Practice,EI STS SS,
003296 4,PUBPOL,373,Intellectual Property: Law Policy and Practice,EI STS SS,
003297,ARTHIST,261,The Contemporary Art Market,R ALP SS,
003297 1,ECON,343,The Contemporary Art Market,R ALP SS,
003299,ECON,345,Urban Economics,EI R W SS,
003301,ECON,311,History of Economic Thought,CCI R W SS,
003301 1,HISTORY,307,History of Economic Thought,CCI R W SS,
003307,ECON,353,Financial Institutions,STS SS,
003311,ECON,433,The Economics of Wages and Employment,EI R W QS SS,
003313,ECON,334,Health Economics,EI W SS,
003313 1,PUBPOL,331,Health Economics,EI W SS,
003314,ECON,471,Financial Markets and Investment,QS SS,
